股票代码,股票简称,个股热度[20250708],个股热度排名[20250708],market_code,code,最新价,最新涨跌幅
603389.SH,*ST亚振,25995.0,405,22,603389,17.79,-5.018686599
600586.SH,金晶科技,25978.5,406,17,600586,5.39,5.068226121
002490.SZ,山东墨龙,25938.0,407,33,002490,5.83,-0.681431005
001283.SZ,豪鹏科技,25908.0,408,33,001283,59.48,2.995670996
600797.SH,浙大网新,25831.0,409,17,600797,9.53,2.363050483
301030.SZ,仕净科技,25730.0,410,33,301030,19.22,11.098265896
603995.SH,甬金股份,25668.5,411,17,603995,17.98,2.684180468
000536.SZ,华映科技,25636.0,412,33,000536,4.47,3.233256351
300012.SZ,华测检测,25536.5,413,33,300012,12.19,4.995693368
002065.SZ,东华软件,25490.0,414,33,002065,9.43,1.506996771
600089.SH,特变电工,25464.0,415,17,600089,12.6,2.941176471
603618.SH,杭电股份,25433.0,416,17,603618,6.6,5.095541401
002050.SZ,三花智控,25432.5,417,33,002050,25.47,1.191895113
300040.SZ,九洲集团,25409.0,418,33,300040,8.01,-4.301075269
300252.SZ,金信诺,25400.5,419,33,300252,11.59,4.414414414
002217.SZ,合力泰,25306.0,420,33,002217,2.61,0.772200772
002819.SZ,东方中科,25290.0,421,33,002819,28.99,0.904977376
002204.SZ,大连重工,25248.5,422,33,002204,6.31,0.477707006
300546.SZ,雄帝科技,25230.0,423,33,300546,32.39,3.31738437
002249.SZ,大洋电机,24961.0,424,33,002249,6.6,0.763358779
603906.SH,龙蟠科技,24934.5,425,17,603906,14.84,-0.934579439
002714.SZ,牧原股份,24844.5,426,33,002714,43.67,0.52946593
002112.SZ,三变科技,24812.0,427,33,002112,14.12,5.05952381
003021.SZ,兆威机电,24810.5,428,33,003021,105.17,4.33531746
601899.SH,紫金矿业,24760.5,429,17,601899,19.82,0.101010101
300897.SZ,山科智能,24751.5,430,33,300897,25.73,-6.094890511
603011.SH,合锻智能,24709.5,431,17,603011,15.32,-3.768844221
000989.SZ,九芝堂,24644.0,432,33,000989,10,-1.185770751
300542.SZ,新晨科技,24478.0,433,33,300542,24.47,3.161888702
600267.SH,海正药业,24453.0,434,17,600267,11,2.325581395
002654.SZ,万润科技,24432.0,435,33,002654,12.35,3.260869565
300682.SZ,朗新集团,24387.5,436,33,300682,22.7,1.339285714
000987.SZ,越秀资本,24376.0,437,33,000987,6.96,2.503681885
300748.SZ,金力永磁,24345.5,438,33,300748,23.73,3.669724771
002878.SZ,元隆雅图,24181.5,440,33,002878,20.67,1.27388535
601318.SH,中国平安,24181.5,439,17,601318,56.45,0.035442141
002688.SZ,金河生物,24167.5,441,33,002688,6.84,3.479576399
000981.SZ,山子高科,24081.5,442,33,000981,2.15,0.938967136
603118.SH,共进股份,24073.0,443,17,603118,11.65,6.005459509
300324.SZ,旋极信息,24011.0,444,33,300324,4.89,0.617283951
002427.SZ,尤夫股份,24001.0,445,33,002427,8.5,-0.117508813
600580.SH,卧龙电驱,23910.5,446,17,600580,19.52,1.455301455
300065.SZ,海兰信,23879.5,447,33,300065,18.24,-0.382304752
301120.SZ,新特电气,23836.0,448,33,301120,11.77,5.65529623
300251.SZ,光线传媒,23809.0,449,33,300251,19.5,1.246105919
300377.SZ,赢时胜,23775.5,450,33,300377,25.69,2.025416998
003816.SZ,中国广核,23770.5,451,33,003816,3.72,0
302132.SZ,中航成飞,23732.5,452,33,302132,83.52,0.023952096
688981.SH,中芯国际,23721.5,453,17,688981,86.74,1.474029013
300414.SZ,中光防雷,23698.5,454,33,300414,13.15,-1.645474944
002269.SZ,美邦服饰,23604.5,455,33,002269,1.9,3.825136612
600036.SH,招商银行,23604.0,456,17,600036,47.62,0.889830508
300554.SZ,三超新材,23468.0,457,33,300554,26.75,7.085668535
002131.SZ,利欧股份,23458.0,458,33,002131,3.41,0.589970501
603778.SH,国晟科技,23444.5,459,17,603778,3.75,8.069164265
300285.SZ,国瓷材料,23400.5,460,33,300285,18.2,7.058823529
002210.SZ,飞马国际,23350.0,461,33,002210,3.01,-0.331125828
600143.SH,金发科技,23326.5,462,17,600143,10.6,3.616813294
301141.SZ,中科磁业,23259.5,463,33,301141,65.63,1.390390854
002866.SZ,传艺科技,23246.5,464,33,002866,19.63,0.770020534
002913.SZ,奥士康,23235.0,465,33,002913,35.28,3.490759754
000838.SZ,财信发展,23189.5,466,33,000838,2.96,-1.661129568
002811.SZ,郑中设计,23124.5,467,33,002811,10.82,3.047619048
301178.SZ,天亿马,23075.0,468,33,301178,60,5.429625725
002317.SZ,众生药业,23061.0,469,33,002317,16.1,0.940438871
000710.SZ,贝瑞基因,23022.0,470,33,000710,14.28,0
301193.SZ,家联科技,23007.5,471,33,301193,20,4.058272633
002765.SZ,蓝黛科技,22968.5,472,33,002765,,
600711.SH,ST盛屯,22945.0,473,22,600711,7.31,2.668539326
600584.SH,长电科技,22750.0,474,17,600584,33.55,1.820940819
301306.SZ,西测测试,22741.0,475,33,301306,56.02,-4.889643463
002815.SZ,崇达技术,22723.5,476,33,002815,11.71,3.904170364
002194.SZ,武汉凡谷,22719.0,477,33,002194,14.59,2.242466713
000333.SZ,美的集团,22698.5,478,33,000333,72.22,-0.454858718
000001.SZ,平安银行,22639.5,479,33,000001,12.69,-0.704225352
002550.SZ,千红制药,22627.5,480,33,002550,9.03,1.57480315
300283.SZ,温州宏丰,22604.5,481,33,300283,7.1,5.812220566
600633.SH,浙数文化,22591.0,482,17,600633,13.89,3.271375465
600619.SH,海立股份,22549.0,483,17,600619,12.15,1.41903172
000892.SZ,欢瑞世纪,22547.0,484,33,000892,4.7,0
603366.SH,日出东方,22546.5,485,17,603366,10.08,3.172978506
300738.SZ,奥飞数据,22479.5,486,33,300738,21.28,2.801932367
002484.SZ,江海股份,22476.5,487,33,002484,21.93,3.345900094
603688.SH,石英股份,22385.0,488,17,603688,36.93,3.070053028
600703.SH,三安光电,22384.0,489,17,600703,12.44,2.725020644
002709.SZ,天赐材料,22371.0,490,33,002709,18.7,1.575230853
600113.SH,浙江东日,22340.0,491,17,600113,28.5,-1.6563147
000062.SZ,深圳华强,22339.0,492,33,000062,26.47,0.303145131
300709.SZ,精研科技,22334.0,493,33,300709,42.18,9.387966805
601226.SH,华电科工,22296.5,494,17,601226,6.6,3.937007874
000002.SZ,万科A,22290.0,495,33,000002,6.56,0.613496933
002624.SZ,完美世界,22269.0,496,33,002624,15.22,2.62980445
601086.SH,国芳集团,22265.5,497,17,601086,11.45,1.777777778
600734.SH,实达集团,22253.0,498,17,600734,4.3,1.176470588
603395.SH,红四方,22250.5,499,17,603395,33.73,1.596385542
300915.SZ,海融科技,22249.5,500,33,300915,28.8,-1.773533424
300531.SZ,优博讯,22236.0,501,33,300531,22.58,3.48304308
002415.SZ,海康威视,22225.0,502,33,002415,27.62,0.692672257
603690.SH,至纯科技,22157.0,503,17,603690,25.03,3.429752066
002298.SZ,中电鑫龙,22041.0,504,33,002298,6.89,0.145348837
603258.SH,电魂网络,22001.0,505,17,603258,24.8,4.289318755
300568.SZ,星源材质,21930.5,506,33,300568,12.18,1.669449082
300293.SZ,蓝英装备,21882.0,507,33,300293,24.82,-0.241157556
301165.SZ,锐捷网络,21869.0,508,33,301165,60.99,8.619768477
300563.SZ,神宇股份,21853.5,509,33,300563,41.17,5.753917287
600667.SH,太极实业,21626.5,510,17,600667,6.64,2.311248074
600120.SH,浙江东方,21533.0,511,17,600120,6.05,2.195945946
601211.SH,国泰海通,21532.5,512,17,601211,19.42,0.726141079
300398.SZ,飞凯材料,21386.5,513,33,300398,20.33,5.555555556
600807.SH,济高发展,21359.0,514,17,600807,3.3,-1.785714286
600176.SH,中国巨石,21290.5,515,17,600176,12.54,4.15282392
300645.SZ,正元智慧,21256.0,516,33,300645,21.84,1.865671642
601919.SH,中远海控,21243.5,517,17,601919,15.32,-0.58403634
601008.SH,连云港,21153.0,518,17,601008,6.65,1.526717557
603686.SH,福龙马,21141.5,519,17,603686,16.27,0.805452292
600645.SH,中源协和,21010.0,520,17,600645,26.75,3.883495146
002530.SZ,金财互联,20941.5,521,33,002530,10.66,2.205177373
600809.SH,山西汾酒,20932.0,522,17,600809,175.9,1.976926199
600487.SH,亨通光电,20931.5,523,17,600487,15.7,3.425559947
603086.SH,先达股份,20903.0,524,17,603086,10.74,0.656044986
002008.SZ,大族激光,20901.0,525,33,002008,24.66,3.136762861
601888.SH,中国中免,20791.0,526,17,601888,61.34,0.888157895
603976.SH,正川股份,20774.5,527,17,603976,20.3,0.894632207
000767.SZ,晋控电力,20745.5,528,33,000767,3.21,-3.313253012
603499.SH,翔港科技,20660.0,529,17,603499,17.04,2.65060241
002252.SZ,上海莱士,20631.5,530,33,002252,6.86,0.292397661
002123.SZ,梦网科技,20566.5,531,33,002123,14.56,1.181375956
600171.SH,上海贝岭,20511.0,532,17,600171,33.52,1.055170335
000958.SZ,电投产融,20493.0,533,33,000958,7.07,0.712250712
002565.SZ,顺灏股份,20417.0,534,33,002565,6.57,2.01863354
002251.SZ,步步高,20414.0,535,33,002251,5.07,0.996015936
002206.SZ,海利得,20375.0,536,33,002206,5.66,1.615798923
688568.SH,中科星图,20332.0,537,17,688568,36.35,2.741661956
003036.SZ,泰坦股份,20297.5,538,33,003036,16.96,5.015479876
601989.SH,中国重工,20295.0,539,17,601989,4.6,-1.075268817
600789.SH,鲁抗医药,20294.5,540,17,600789,10.33,0.096899225
300339.SZ,润和软件,20255.0,541,33,300339,49.94,1.876784986
000825.SZ,太钢不锈,20241.0,542,33,000825,4.08,5.154639175
002526.SZ,山东矿机,20167.5,543,33,002526,3.88,1.041666667
605011.SH,杭州热电,20141.5,544,17,605011,24,-4
002085.SZ,万丰奥威,20108.5,545,33,002085,15.94,0.758533502
600186.SH,莲花控股,20074.5,546,17,600186,6.05,1.510067114
000651.SZ,格力电器,20067.0,547,33,000651,46.6,0.236610024
000565.SZ,渝三峡A,19938.5,548,33,000565,9.22,1.54185022
301132.SZ,满坤科技,19921.5,549,33,301132,36.83,4.33427762
002426.SZ,胜利精密,19887.0,550,33,002426,3.17,0.955414013
603982.SH,泉峰汽车,19807.5,551,17,603982,10.43,-0.761179829
300003.SZ,乐普医疗,19804.5,552,33,300003,15.79,2.333117304
300315.SZ,掌趣科技,19793.5,553,33,300315,5.88,1.554404145
600745.SH,闻泰科技,19726.5,554,17,600745,34.11,2.833886042
300941.SZ,创识科技,19698.0,555,33,300941,30.4,3.225806452
600281.SH,华阳新材,19696.5,556,17,600281,7.08,0.568181818
002400.SZ,省广集团,19653.0,557,33,002400,7.66,0.130718954
603863.SH,松炀资源,19648.0,558,17,603863,14.77,-1.99071002
601886.SH,江河集团,19614.5,559,17,601886,6.57,3.627760252
600203.SH,福日电子,19582.5,560,17,600203,9.42,3.289473684
002031.SZ,巨轮智能,19573.0,561,33,002031,7.9,0.381194409
300602.SZ,飞荣达,19570.5,562,33,300602,22.6,7.058266225
603636.SH,南威软件,19561.5,563,17,603636,12.74,1.111111111
000815.SZ,美利云,19451.0,564,33,000815,12.95,1.968503937
300386.SZ,飞天诚信,19427.0,565,33,300386,22.35,0.857400722
600392.SH,盛和资源,19417.5,566,17,600392,13.2,3.205629398
300032.SZ,金龙机电,19378.5,567,33,300032,5.55,6.32183908
000026.SZ,飞亚达,19340.0,568,33,000026,16.77,-2.272727273
002465.SZ,海格通信,19336.5,569,33,002465,13.07,0.076569678
002824.SZ,和胜股份,19323.5,570,33,002824,17.2,4.942037828
000558.SZ,天府文旅,19291.5,571,33,000558,4.75,0.63559322
603657.SH,春光科技,19270.0,572,17,603657,33.9,2.478839178
601020.SH,华钰矿业,19246.5,573,17,601020,19.7,3.033472803
603611.SH,诺力股份,19232.0,574,17,603611,22.91,7.206364062
603823.SH,百合花,19229.0,575,17,603823,14.28,1.276595745
002649.SZ,博彦科技,19216.0,576,33,002649,15.1,1.003344482
300124.SZ,汇川技术,19179.5,577,33,300124,63.03,1.13928113
688599.SH,天合光能,19172.0,578,17,688599,15.75,8.098833219
002150.SZ,通润装备,19171.5,579,33,002150,12.25,2.768456376
002019.SZ,亿帆医药,19168.5,580,33,002019,14.33,4.294032023
603200.SH,上海洗霸,19138.5,581,17,603200,49.84,-2.236171047
603236.SH,移远通信,19137.5,582,17,603236,86.61,4.727932285
002409.SZ,雅克科技,19064.5,583,33,002409,54.87,3.900776368
000591.SZ,太阳能,19054.5,584,33,000591,4.61,1.766004415
603296.SH,华勤技术,18989.5,585,17,603296,86.49,3.991823975
300875.SZ,捷强装备,18930.0,586,33,300875,44.32,-2.055248619
002786.SZ,银宝山新,18928.0,587,33,002786,9.92,0.100908174
300975.SZ,商络电子,18865.5,588,33,300975,12.12,3.945111492
002052.SZ,同洲电子,18855.0,589,33,002052,12.4,-0.161030596
000100.SZ,TCL科技,18722.0,590,33,000100,4.39,0.91954023
000807.SZ,云铝股份,18702.0,591,33,000807,15.88,0.379266751
002020.SZ,京新药业,18682.0,592,33,002020,15.11,1.682368775
300814.SZ,中富电路,18673.5,593,33,300814,34.65,6.517061174
601360.SH,三六零,18669.0,594,17,601360,10.02,1.417004049
601991.SH,大唐发电,18638.0,595,17,601991,3.49,0
002407.SZ,多氟多,18618.0,596,33,002407,12.3,2.074688797
300043.SZ,星辉娱乐,18577.0,597,33,300043,4.98,2.258726899
301079.SZ,邵阳液压,18533.0,598,33,301079,32.4,-1.907356948
603232.SH,格尔软件,18517.5,599,17,603232,16.93,-1.968731905
002514.SZ,宝馨科技,18508.0,600,33,002514,6.05,4.13080895
300347.SZ,泰格医药,18480.5,601,33,300347,56.42,6.472919419
300189.SZ,神农种业,18473.5,602,33,300189,4.76,-0.626304802
300846.SZ,首都在线,18458.5,603,33,300846,19.32,3.426124197
301234.SZ,五洲医疗,18454.5,604,33,301234,37.24,-3.523316062
002607.SZ,中公教育,18447.0,605,33,002607,3.05,1.328903654
300245.SZ,天玑科技,18439.5,606,33,300245,19.43,3.792735043
601698.SH,中国卫通,18415.0,607,17,601698,20.38,1.696606786
600602.SH,云赛智联,18339.0,608,17,600602,20.05,2.191641182
601212.SH,白银有色,18305.5,609,17,601212,3.23,0
002115.SZ,三维通信,18298.0,610,33,002115,8.75,1.03926097
002312.SZ,川发龙蟒,18259.0,611,33,002312,11.33,0.443262411
600460.SH,士兰微,18254.5,612,17,600460,24.84,1.928600739
300030.SZ,阳普医疗,18249.0,613,33,300030,8.52,-2.961275626
605589.SH,圣泉集团,18195.0,614,17,605589,30.02,3.374655647
688256.SH,寒武纪,18161.5,615,17,688256,542.77,0.256751265
300697.SZ,电工合金,18123.5,616,33,300697,14.94,2.328767123
002049.SZ,紫光国微,18106.5,617,33,002049,65.5,1.96139477
000881.SZ,中广核技,18103.5,618,33,000881,8.86,-1.446051168
600506.SH,统一股份,18074.0,619,17,600506,20.18,1.765002521
300561.SZ,*ST汇科,18048.5,620,33,300561,11.48,4.268846503
834770.BJ,艾能聚,18016.0,621,151,834770,22.31,11.105577689
301630.SZ,同宇新材,17943.0,622,33,301630,,
000882.SZ,华联股份,17942.0,623,33,000882,2,3.626943005
603693.SH,江苏新能,17933.0,624,17,603693,14.91,-4.789272031
002424.SZ,贵州百灵,17930.5,625,33,002424,5.5,0.364963504
301282.SZ,金禄电子,17852.5,626,33,301282,26.4,4.970178926
002230.SZ,科大讯飞,17834.0,627,33,002230,46.84,1.100798619
603130.SH,云中马,17723.5,628,17,603130,34.21,1.543484714
301487.SZ,盟固利,17718.5,629,33,301487,20.9,0.625902744
300010.SZ,豆神教育,17683.5,630,33,300010,8.36,-1.531213192
301205.SZ,联特科技,17577.5,631,33,301205,97.9,3.096040438
603169.SH,兰石重装,17571.0,632,17,603169,7.94,-0.376411543
300779.SZ,惠城环保,17549.5,633,33,300779,210.95,3.219650634
300971.SZ,博亚精工,17537.5,634,33,300971,23.62,-2.597938144
603488.SH,展鹏科技,17533.5,635,17,603488,8.65,-1.142857143
000831.SZ,中国稀土,17519.0,636,33,000831,35.64,1.654306902
600893.SH,航发动力,17478.0,637,17,600893,37.37,0.456989247
600000.SH,浦发银行,17416.0,638,17,600000,14.23,-2.534246575
600522.SH,中天科技,17399.5,639,17,600522,14.38,2.203269367
002245.SZ,蔚蓝锂芯,17383.0,640,33,002245,13.64,0.962250185
603124.SH,江南新材,17366.0,641,17,603124,56,-1.425805316
002416.SZ,爱施德,17339.5,642,33,002416,12.38,0.487012987
002615.SZ,哈尔斯,17324.0,643,33,002615,8.63,0
603918.SH,金桥信息,17309.5,644,17,603918,20.04,0.049925112
688291.SH,金橙子,17289.5,645,17,688291,40.75,8.579802824
002364.SZ,中恒电气,17263.0,646,33,002364,15.18,1.2
002156.SZ,通富微电,17224.0,647,33,002156,25.23,1.243980738
002820.SZ,桂发祥,17218.0,648,33,002820,11.99,-1.559934319
000564.SZ,供销大集,17194.0,649,33,000564,2.29,0.881057269
002729.SZ,好利科技,17193.0,650,33,002729,15.16,-1.173402868
600777.SH,*ST新潮,17150.5,651,22,600777,3.37,4.984423676
300149.SZ,睿智医药,17124.0,652,33,300149,11.2,3.799814643
002167.SZ,东方锆业,17100.0,653,33,002167,10.89,0.646950092
600887.SH,伊利股份,17096.0,654,17,600887,27.49,0.438436244
300609.SZ,汇纳科技,17094.5,655,33,300609,36.7,6.161411629
002812.SZ,恩捷股份,17072.5,656,33,002812,29.34,2.623294858
301396.SZ,宏景科技,17039.5,657,33,301396,59.08,5.12455516
600590.SH,泰豪科技,16995.5,658,17,600590,9.21,0.655737705
000572.SZ,海马汽车,16974.0,659,33,000572,4.67,0.863930886
601985.SH,中国核电,16971.5,660,17,601985,9.43,-0.52742616
002086.SZ,东方海洋,16951.5,661,33,002086,2.86,0.350877193
000014.SZ,沙河股份,16945.0,662,33,000014,12.19,-1.93081255
300333.SZ,兆日科技,16936.0,663,33,300333,15.92,-0.5
002300.SZ,太阳电缆,16902.5,664,33,002300,7.02,-0.707213579
603155.SH,新亚强,16839.5,665,17,603155,16.63,2.14987715
688018.SH,乐鑫科技,16813.5,666,17,688018,148.3,8.469865418
000811.SZ,冰轮环境,16808.5,667,33,000811,11.07,0.180995475
603501.SH,豪威集团,16765.0,668,17,603501,125.29,1.712940412
000792.SZ,盐湖股份,16760.0,669,33,000792,17.56,2.570093458
601088.SH,中国神华,16737.0,670,17,601088,37.72,0.053050398
002268.SZ,电科网安,16678.0,671,33,002268,17.99,2.332195677
300229.SZ,拓尔思,16630.5,672,33,300229,18.09,3.548941042
600986.SH,浙文互联,16616.5,673,17,600986,8.38,0.842358604
002383.SZ,合众思壮,16612.5,674,33,002383,10.45,0.966183575
600221.SH,海航控股,16602.5,675,17,600221,1.36,0.740740741
300077.SZ,国民技术,16579.5,676,33,300077,25,1.255569056
000795.SZ,英洛华,16572.5,677,33,000795,10.79,1.79245283
002271.SZ,东方雨虹,16531.5,678,33,002271,11.48,2.408563782
300153.SZ,科泰电源,16528.0,679,33,300153,32.7,1.774042951
300121.SZ,阳谷华泰,16519.5,680,33,300121,15.1,5.080027836
002371.SZ,北方华创,16508.0,681,33,002371,333.97,0.38776001
300459.SZ,汤姆猫,16504.5,682,33,300459,5.52,0.914076782
002528.SZ,ST英飞拓,16475.0,683,33,002528,3.14,5.016722408
300759.SZ,康龙化成,16469.0,684,33,300759,24.86,3.842940685
000592.SZ,平潭发展,16438.0,685,33,000592,3.12,1.960784314
002724.SZ,海洋王,16402.5,686,33,002724,7.78,-0.128369705
600611.SH,大众交通,16361.5,687,17,600611,6.16,1.149425287
600010.SH,包钢股份,16316.5,688,17,600010,1.84,2.222222222
300299.SZ,富春股份,16295.5,689,33,300299,7.66,4.359673025
002202.SZ,金风科技,16283.5,691,33,002202,10.22,3.12815338
603022.SH,新通联,16283.5,690,17,603022,10.54,0.668576886
002339.SZ,积成电子,16271.0,692,33,002339,8.28,-0.36101083
603400.SH,华之杰,16270.5,693,17,603400,53.31,0.851305335
300432.SZ,富临精工,16256.5,694,33,300432,13.05,4.819277108
600775.SH,南京熊猫,16238.5,695,17,600775,10.81,0
300402.SZ,宝色股份,16222.5,696,33,300402,20.55,-1.201923077
688596.SH,正帆科技,16219.5,697,17,688596,35.56,1.166429587
300485.SZ,赛升药业,16210.0,698,33,300485,14.31,0.845665962
300079.SZ,数码视讯,16192.5,699,33,300079,6.02,2.380952381
300638.SZ,广和通,16138.0,700,33,300638,26.77,3.359073359
002756.SZ,永兴材料,16121.0,701,33,002756,34,4.712041885
688585.SH,上纬新材,16110.5,702,17,688585,7.78,0
000756.SZ,新华制药,16070.5,703,33,000756,16.1,-1.226993865
300991.SZ,创益通,16065.5,704,33,300991,31.29,-0.918302723
002376.SZ,新北洋,16052.0,705,33,002376,7.88,0
001267.SZ,汇绿生态,16046.5,706,33,001267,11.19,3.803339518
300248.SZ,新开普,16041.5,707,33,300248,15.2,2.633355841
600764.SH,中国海防,15992.5,708,17,600764,33.99,2.441229656
601916.SH,浙商银行,15986.0,709,17,601916,3.72,-0.8
300269.SZ,联建光电,15977.0,710,33,300269,5.7,1.423487544
300606.SZ,金太阳,15957.0,711,33,300606,21.3,1.670644391
601177.SH,杭齿前进,15871.5,712,17,601177,17.93,0.843644544
300316.SZ,晶盛机电,15849.0,713,33,300316,28.07,4.895366218
600320.SH,振华重工,15820.5,714,17,600320,4.6,1.321585903
603985.SH,恒润股份,15808.5,715,17,603985,16,5.0558109
002429.SZ,兆驰股份,15785.5,716,33,002429,4.52,3.669724771
003035.SZ,南网能源,15782.5,717,33,003035,4.83,-0.821355236
600690.SH,海尔智家,15730.0,718,17,600690,25.52,-0.351425225
301312.SZ,智立方,15729.5,719,33,301312,43.39,1.806663538
000993.SZ,闽东电力,15709.5,720,33,000993,10.66,-3.790613718
301137.SZ,哈焊华通,15706.0,721,33,301137,38.57,-3.212045169
300227.SZ,光韵达,15698.5,722,33,300227,9.12,1.899441341
002695.SZ,煌上煌,15648.5,723,33,002695,11.41,4.487179487
603288.SH,海天味业,15626.5,724,17,603288,38.88,0.725388601
300584.SZ,海辰药业,15597.5,725,33,300584,36.14,-4.188759279
300624.SZ,万兴科技,15584.5,726,33,300624,65.18,5.281860766
000568.SZ,泸州老窖,15562.5,727,33,000568,114,0.680031794
600379.SH,宝光股份,15550.5,728,17,600379,12.9,4.032258065
