股票代码,股票简称,最新涨跌幅,收盘价:前复权[20250623],market_code,code
002968.SZ,新大正,1.414141414,10.04,33,002968
001208.SZ,华菱线缆,0.199600798,10.04,33,001208
300017.SZ,网宿科技,1.415571284,10.03,33,300017
300798.SZ,锦鸡股份,4.270833333,10.01,33,300798
300736.SZ,百邦科技,3.412616339,10,33,300736
600789.SH,鲁抗医药,0.502512563,10,17,600789
688548.SH,广钢气体,2.354145343,10,17,688548
600857.SH,宁波中百,-0.1,9.99,17,600857
002254.SZ,泰和新材,1.113360324,9.99,33,002254
688221.SH,前沿生物,3.630705394,9.99,17,688221
300407.SZ,凯发电气,3.854166667,9.97,33,300407
603637.SH,镇海股份,1.942740286,9.97,17,603637
300528.SZ,幸福蓝海,3.316062176,9.97,33,300528
002202.SZ,金风科技,1.632653061,9.96,33,002202
002036.SZ,联创电子,1.219512195,9.96,33,002036
002106.SZ,莱宝高科,1.632653061,9.96,33,002106
601456.SH,国联民生,1.117886179,9.95,17,601456
000503.SZ,国新健康,1.220752798,9.95,33,000503
002825.SZ,纳尔股份,0.607287449,9.94,33,002825
603901.SH,永创智能,1.430030644,9.93,17,603901
001236.SZ,弘业期货,3.979057592,9.93,33,001236
002235.SZ,安妮股份,9.966777409,9.93,33,002235
600847.SH,万里股份,2.901554404,9.93,17,600847
300254.SZ,仟源医药,1.018329939,9.92,33,300254
600283.SH,钱江水利,0.60851927,9.92,17,600283
600143.SH,金发科技,0.100908174,9.92,17,600143
603331.SH,百达精工,2.162718847,9.92,17,603331
002530.SZ,金财互联,3.336809176,9.91,33,002530
300466.SZ,赛摩智能,2.270381837,9.91,33,300466
600153.SH,建发股份,0.20242915,9.9,17,600153
002953.SZ,日丰股份,1.330603889,9.9,33,002953
600097.SH,开创国际,2.063983488,9.89,17,600097
301120.SZ,新特电气,2.487046632,9.89,33,301120
603703.SH,盛洋科技,1.02145046,9.89,17,603703
603118.SH,共进股份,2.596053998,9.88,17,603118
300654.SZ,世纪天鸿,1.962809917,9.87,33,300654
000920.SZ,沃顿科技,0.714285714,9.87,33,000920
600039.SH,四川路桥,0.920245399,9.87,17,600039
600773.SH,西藏城投,-1.10330993,9.86,17,600773
002661.SZ,克明食品,0.510204082,9.85,33,002661
002203.SZ,海亮股份,-2.66798419,9.85,33,002203
300929.SZ,华骐环保,2.393340271,9.84,33,300929
300701.SZ,森霸传感,3.361344538,9.84,33,300701
603871.SH,嘉友国际,-0.203045685,9.83,17,603871
605368.SH,蓝天燃气,-0.506585613,9.82,17,605368
603299.SH,苏盐井神,1.028806584,9.82,17,603299
835985.BJ,海泰新能,0.408997955,9.82,151,835985
600419.SH,天润乳业,0.717948718,9.82,17,600419
688079.SH,美迪凯,1.237113402,9.82,17,688079
688528.SH,秦川物联,2.941176471,9.8,17,688528
600101.SH,明星电力,0.409836066,9.8,17,600101
603065.SH,宿迁联盛,1.239669421,9.8,17,603065
601360.SH,三六零,1.345755694,9.79,17,601360
603998.SH,方盛制药,0.720164609,9.79,17,603998
002582.SZ,好想你,1.13753878,9.78,33,002582
300179.SZ,四方达,2.194357367,9.78,33,300179
000065.SZ,北方国际,0.514403292,9.77,33,000065
301332.SZ,德尔玛,0.825593395,9.77,33,301332
000998.SZ,隆平高科,0.514933059,9.76,33,000998
600025.SH,华能水电,-0.81300813,9.76,17,600025
300426.SZ,华智数媒,3.833865815,9.75,33,300426
603010.SH,万盛股份,1.668404588,9.75,17,603010
300600.SZ,国瑞科技,-0.307062436,9.74,33,300600
600822.SH,上海物贸,1.352757544,9.74,17,600822
839946.BJ,华阳变速,3.290870488,9.73,151,839946
600128.SH,苏豪弘业,1.778242678,9.73,17,600128
600499.SH,科达制造,-0.715015322,9.72,17,600499
301265.SZ,华新环保,2.53164557,9.72,33,301265
600366.SH,宁波韵升,1.567398119,9.72,17,600366
300222.SZ,科大智能,1.993704092,9.72,33,300222
001203.SZ,大中矿业,-1.421319797,9.71,33,001203
002908.SZ,德生科技,4.072883173,9.71,33,002908
600288.SH,大恒科技,0.310237849,9.7,17,600288
603536.SH,惠发食品,-2.02020202,9.7,17,603536
603300.SH,海南华铁,-0.717213115,9.69,17,603300
002041.SZ,登海种业,0.5192108,9.68,33,002041
603366.SH,日出东方,1.789473684,9.67,17,603366
603565.SH,中谷物流,1.896733404,9.67,17,603565
600995.SH,南网储能,-1.630988787,9.65,17,600995
000155.SZ,川能动力,0,9.65,33,000155
002221.SZ,东华能源,2.335456476,9.64,33,002221
002043.SZ,兔宝宝,-1.333333333,9.62,33,002043
688184.SH,ST帕瓦,1.798941799,9.62,22,688184
002167.SZ,东方锆业,2.997858672,9.62,33,002167
002569.SZ,*ST步森,-2.038735984,9.61,33,002569
871553.BJ,凯腾精工,2.016985138,9.61,151,871553
000829.SZ,天音控股,1.802757158,9.6,33,000829
603223.SH,恒通股份,0.94637224,9.6,17,603223
300200.SZ,高盟新材,2.129925453,9.59,33,300200
002960.SZ,青鸟消防,0.947368421,9.59,33,002960
300166.SZ,东方国信,4.243743199,9.58,33,300166
002637.SZ,赞宇科技,1.377118644,9.57,33,002637
600138.SH,中青旅,0.104712042,9.56,17,600138
300715.SZ,凯伦股份,1.380042463,9.55,33,300715
603135.SH,中重科技,1.165254237,9.55,17,603135
002584.SZ,西陇科学,1.703940362,9.55,33,002584
300655.SZ,晶瑞电材,0.52687039,9.54,33,300655
002549.SZ,凯美特气,4.725274725,9.53,33,002549
600483.SH,福能股份,-1.038421599,9.53,17,600483
603429.SH,集友股份,-0.209424084,9.53,17,603429
688459.SH,哈铁科技,0.422832981,9.5,17,688459
300265.SZ,通光线缆,2.043010753,9.49,33,300265
605268.SH,王力安防,0.530222694,9.48,17,605268
600618.SH,氯碱化工,1.390374332,9.48,17,600618
600299.SH,安迪苏,1.173959445,9.48,17,600299
300586.SZ,美联新材,2.489177489,9.47,33,300586
002537.SZ,海联金汇,9.988385598,9.47,33,002537
600737.SH,中粮糖业,1.284796574,9.46,17,600737
300534.SZ,陇神戎发,1.394849785,9.45,33,300534
002769.SZ,普路通,4.883462819,9.45,33,002769
601939.SH,建设银行,1.503759398,9.45,17,601939
002674.SZ,兴业科技,1.394849785,9.45,33,002674
002533.SZ,金杯电工,0.962566845,9.44,33,002533
688556.SH,高测股份,0.962566845,9.44,17,688556
603053.SH,成都燃气,0.212314225,9.44,17,603053
603520.SH,司太立,0.962566845,9.44,17,603520
002852.SZ,道道全,1.725997843,9.43,33,002852
600958.SH,东方证券,1.506996771,9.43,17,600958
603803.SH,瑞斯康达,1.945945946,9.43,17,603803
600830.SH,香溢融通,1.727861771,9.42,17,600830
301056.SZ,森赫股份,1.290322581,9.42,33,301056
002679.SZ,福建金森,2.169197397,9.42,33,002679
002459.SZ,晶澳科技,0.106269926,9.42,33,002459
000528.SZ,柳工,-0.632911392,9.42,33,000528
600742.SH,富维股份,0.426439232,9.42,17,600742
605567.SH,春雪食品,2.060737527,9.41,17,605567
601019.SH,山东出版,-0.423280423,9.41,17,601019
002079.SZ,苏州固锝,1.293103448,9.4,33,002079
603466.SH,风语筑,1.841820152,9.4,17,603466
300257.SZ,开山股份,1.843817787,9.39,33,300257
603086.SH,先达股份,-1.05374078,9.39,17,603086
600461.SH,洪城环境,-1.470588235,9.38,17,600461
600718.SH,东软集团,2.513661202,9.38,17,600718
600706.SH,曲江文旅,0.643776824,9.38,17,600706
000561.SZ,烽火电子,9.964830012,9.38,33,000561
300686.SZ,智动力,1.405405405,9.38,33,300686
002244.SZ,滨江集团,0.969827586,9.37,33,002244
838402.BJ,硅烷科技,1.297297297,9.37,151,838402
300891.SZ,惠云钛业,3.535911602,9.37,33,300891
603801.SH,志邦家居,0.106951872,9.36,17,603801
600710.SH,苏美达,-0.319488818,9.36,17,600710
301296.SZ,新巨丰,1.85387132,9.34,33,301296
300052.SZ,ST中青宝,1.632208923,9.34,33,300052
002700.SZ,万憬能源,1.19176598,9.34,33,002700
601985.SH,中国核电,-0.638977636,9.33,17,601985
000993.SZ,闽东电力,0.756756757,9.32,33,000993
002668.SZ,TCL智家,-1.481481481,9.31,33,002668
603328.SH,依顿电子,0.866738895,9.31,17,603328
600839.SH,四川长虹,0.866738895,9.31,17,600839
300095.SZ,华伍股份,3.563474388,9.3,33,300095
300184.SZ,力源信息,2.649006623,9.3,33,300184
603937.SH,丽岛新材,2.087912088,9.29,17,603937
603098.SH,森特股份,1.752464403,9.29,17,603098
002292.SZ,奥飞娱乐,1.530054645,9.29,33,002292
002369.SZ,卓翼科技,3.683035714,9.29,33,002369
300320.SZ,海达股份,0.869565217,9.28,33,300320
301060.SZ,兰卫医学,2.428256071,9.28,33,301060
300434.SZ,金石亚药,2.202643172,9.28,33,300434
002636.SZ,金安国纪,1.978021978,9.28,33,002636
000876.SZ,新希望,-0.429184549,9.28,33,000876
300143.SZ,盈康生命,1.422319475,9.27,33,300143
600513.SH,联环药业,0.980392157,9.27,17,600513
600879.SH,航天电子,1.868131868,9.27,17,600879
002242.SZ,九阳股份,0.543478261,9.25,33,002242
603017.SH,中衡设计,0.543478261,9.25,17,603017
000506.SZ,中润资源,2.663706992,9.25,33,000506
603106.SH,恒银科技,5.119453925,9.24,17,603106
000576.SZ,甘化科工,10.011918951,9.23,33,000576
300240.SZ,飞力达,9.112426036,9.22,33,300240
920682.BJ,球冠电缆,0.765027322,9.22,151,920682
600267.SH,海正药业,0.985761227,9.22,17,600267
601208.SH,东材科技,2.104097453,9.22,17,601208
002645.SZ,华宏科技,1.097694841,9.21,33,002645
600530.SH,交大昂立,-0.539956803,9.21,17,600530
600004.SH,白云机场,0,9.2,17,600004
600452.SH,涪陵电力,0.108813928,9.2,17,600452
600757.SH,长江传媒,-0.108695652,9.19,17,600757
002313.SZ,日海智能,3.258426966,9.19,33,002313
002646.SZ,天佑德酒,0.878155873,9.19,33,002646
002748.SZ,世龙实业,2.687569989,9.17,33,002748
002332.SZ,仙琚制药,0.659340659,9.16,33,002332
300942.SZ,易瑞生物,3.737259343,9.16,33,300942
002695.SZ,煌上煌,0.328587076,9.16,33,002695
002873.SZ,新天药业,1.215469613,9.16,33,002873
301081.SZ,严牌股份,3.393665158,9.14,33,301081
002660.SZ,茂硕电源,1.897321429,9.13,33,002660
002090.SZ,金智科技,0.995575221,9.13,33,002090
000565.SZ,渝三峡A,4.109589041,9.12,33,000565
603909.SH,建发合诚,1.449275362,9.1,17,603909
001267.SZ,汇绿生态,0.88691796,9.1,33,001267
603861.SH,白云电器,1.111111111,9.1,17,603861
002559.SZ,亚威股份,2.132435466,9.1,33,002559
600884.SH,杉杉股份,2.824858757,9.1,17,600884
601857.SH,中国石油,-0.76419214,9.09,17,601857
603559.SH,*ST通脉,2.249718785,9.09,22,603559
000848.SZ,承德露露,0.776053215,9.09,33,000848
002037.SZ,保利联合,4.133180253,9.07,33,002037
002163.SZ,海南发展,1.56774916,9.07,33,002163
601890.SH,亚星锚链,0.889877642,9.07,17,601890
601519.SH,大智慧,0.665926748,9.07,17,601519
300041.SZ,回天新材,2.372881356,9.06,33,300041
000881.SZ,中广核技,9.951456311,9.06,33,000881
603289.SH,泰瑞机器,2.257336343,9.06,17,603289
001286.SZ,陕西能源,-0.54884742,9.06,33,001286
688176.SH,亚虹医药,2.954545455,9.06,17,688176
002343.SZ,慈文传媒,3.546910755,9.05,33,002343
688496.SH,清越科技,-0.220507166,9.05,17,688496
600797.SH,浙大网新,1.460674157,9.03,17,600797
601298.SH,青岛港,0.894854586,9.02,17,601298
300120.SZ,经纬辉开,-0.879120879,9.02,33,300120
600827.SH,百联股份,0,9,17,600827
839729.BJ,永顺生物,2.159090909,8.99,151,839729
002057.SZ,中钢天源,1.696832579,8.99,33,002057
603327.SH,福蓉科技,1.238738739,8.99,17,603327
002581.SZ,未名医药,1.124859393,8.99,33,002581
300597.SZ,吉大通信,3.218390805,8.98,33,300597
601611.SH,中国核建,1.126126126,8.98,17,601611
002539.SZ,云图控股,0.223214286,8.98,33,002539
600133.SH,东湖高新,1.240135287,8.98,17,600133
300084.SZ,海默科技,5.771495878,8.98,33,300084
002789.SZ,*ST建艺,2.514285714,8.97,33,002789
603577.SH,汇金通,1.931818182,8.97,17,603577
002065.SZ,东华软件,1.470588235,8.97,33,002065
300118.SZ,东方日升,0.674157303,8.96,33,300118
002165.SZ,红宝丽,2.752293578,8.96,33,002165
603811.SH,诚意药业,1.129943503,8.95,17,603811
000737.SZ,北方铜业,0.901916573,8.95,33,000737
002171.SZ,楚江新材,0.448933782,8.95,33,002171
605299.SH,舒华体育,0.789177001,8.94,17,605299
002910.SZ,庄园牧场,2.171428571,8.94,33,002910
603876.SH,鼎胜新材,3.958090803,8.93,17,603876
600410.SH,华胜天成,2.290950745,8.93,17,600410
300016.SZ,北陆药业,2.883506344,8.92,33,300016
000989.SZ,九芝堂,1.133786848,8.92,33,000989
002521.SZ,齐峰新材,0.563697858,8.92,33,002521
600848.SH,上海临港,-0.223713647,8.92,17,600848
600271.SH,航天信息,3.480278422,8.92,17,600271
000779.SZ,甘咨询,1.248581158,8.92,33,000779
002836.SZ,新宏泽,2.646720368,8.92,33,002836
002786.SZ,银宝山新,1.828571429,8.91,33,002786
002185.SZ,华天科技,1.712328767,8.91,33,002185
300227.SZ,光韵达,2.296211251,8.91,33,300227
002052.SZ,同洲电子,-2.729257642,8.91,33,002052
600810.SH,神马股份,4.210526316,8.91,17,600810
300527.SZ,中船应急,-1.439645626,8.9,33,300527
300437.SZ,清水源,1.368301026,8.89,33,300437
300414.SZ,中光防雷,1.484018265,8.89,33,300414
002905.SZ,金逸影视,1.6,8.89,33,002905
603020.SH,爱普股份,0.338983051,8.88,17,603020
600203.SH,福日电子,1.485714286,8.88,17,600203
002373.SZ,千方科技,1.834862385,8.88,33,002373
300253.SZ,卫宁健康,1.718213058,8.88,33,300253
603055.SH,台华新材,-0.559910414,8.88,17,603055
603966.SH,法兰泰克,2.304147465,8.88,17,603966
002278.SZ,神开股份,10.049627792,8.87,33,002278
002140.SZ,东华科技,0.339750849,8.86,33,002140
002632.SZ,道明光学,1.956271577,8.86,33,002632
603278.SH,大业股份,1.372997712,8.86,17,603278
603558.SH,健盛集团,0.113250283,8.84,17,603558
600371.SH,万向德农,2.196531792,8.84,17,600371
600551.SH,时代出版,-3.703703704,8.84,17,600551
002115.SZ,三维通信,4.004711425,8.83,33,002115
601555.SH,东吴证券,0.570125428,8.82,17,601555
002387.SZ,维信诺,1.849710983,8.81,33,002387
002414.SZ,高德红外,1.380897583,8.81,33,002414
600865.SH,百大集团,2.085747393,8.81,17,600865
000504.SZ,*ST生物,-1.893095768,8.81,33,000504
002441.SZ,众业达,3.407755582,8.8,33,002441
300513.SZ,恒实科技,2.68378063,8.8,33,300513
688306.SH,均普智能,1.149425287,8.8,17,688306
600663.SH,陆家嘴,-1.785714286,8.8,17,600663
300497.SZ,富祥药业,1.265822785,8.8,33,300497
002758.SZ,浙农股份,1.851851852,8.8,33,002758
