股票代码,股票简称,最新价,最新涨跌幅,个股热度[20250604],个股热度排名[20250604],market_code,code
603190.SH,亚通精工,22.47,0.447027269,695.0,5094,17,603190
688119.SH,中钢洛耐,3.96,1.278772379,693.0,5095,17,688119
688184.SH,ST帕瓦,9.58,2.02342918,690.0,5096,22,688184
871478.BJ,巨能股份,28,-0.320398718,689.5,5097,151,871478
688081.SH,兴图新科,20.13,0.750750751,689.0,5098,17,688081
688589.SH,力合微,24.84,0.485436893,688.0,5099,17,688589
301356.SZ,天振股份,17.48,1.040462428,685.5,5101,33,301356
603909.SH,建发合诚,9.39,0.859291085,685.5,5100,17,603909
688188.SH,柏楚电子,191.19,0.204402516,685.0,5103,17,688188
688162.SH,巨一科技,27.14,0.073746313,685.0,5104,17,688162
688576.SH,西山科技,63.35,0.142269997,685.0,5102,17,688576
688281.SH,华秦科技,54.78,0.532207745,684.0,5105,17,688281
688282.SH,理工导航,40.95,0.416871015,683.5,5106,17,688282
688489.SH,三未信安,35.44,1.372997712,682.0,5107,17,688489
300597.SZ,吉大通信,8.91,0.112359551,680.0,5108,33,300597
688622.SH,禾信仪器,79.98,2.106472616,678.0,5109,17,688622
871694.BJ,中裕科技,20.19,2.591463415,674.0,5110,151,871694
836720.BJ,吉冈精密,20.77,0.581113801,671.5,5111,151,836720
688523.SH,航天环宇,19.83,0.303490137,671.0,5112,17,688523
300621.SZ,维业股份,8.69,0.346420323,670.5,5114,33,300621
835207.BJ,众诚科技,25.17,0.039745628,670.5,5113,151,835207
688226.SH,威腾电气,29.96,-0.100033344,669.5,5115,17,688226
835438.BJ,戈碧迦,19.2,-0.723888314,669.0,5116,151,835438
873223.BJ,荣亿精密,11.37,-1.558441558,667.5,5117,151,873223
300916.SZ,朗特智能,27.05,0.932835821,667.0,5118,33,300916
830879.BJ,基康仪器,17.41,0.577700751,666.0,5119,151,830879
300899.SZ,*ST凯鑫,21.82,0.738688827,665.5,5120,33,300899
430510.BJ,丰光精密,23.42,0.817907878,665.0,5121,151,430510
688526.SH,科前生物,17.5,0,664.5,5122,17,688526
430564.BJ,天润科技,24.21,0.248447205,663.5,5123,151,430564
603992.SH,松霖科技,22.88,0.571428571,662.0,5124,17,603992
300838.SZ,浙江力诺,14.2,0,658.0,5127,33,300838
603937.SH,丽岛新材,9.47,1.067235859,658.0,5126,17,603937
688665.SH,四方光电,42.39,1.557259224,657.5,5128,17,688665
688100.SH,威胜信息,33.23,0.941676792,657.0,5129,17,688100
839946.BJ,华阳变速,9.72,0.309597523,656.5,5130,151,839946
301006.SZ,迈拓股份,14.71,0.34106412,655.5,5131,33,301006
301285.SZ,鸿日达,28.18,1.33045667,653.5,5132,33,301285
430198.BJ,微创光电,13.43,-0.222882615,651.0,5133,151,430198
301578.SZ,辰奕智能,44,0.227790433,649.0,5134,33,301578
301170.SZ,锡南科技,25.47,0.871287129,648.5,5136,33,301170
688539.SH,高华科技,25.76,1.657458564,648.5,5135,17,688539
301395.SZ,仁信新材,12.95,-0.690184049,648.0,5137,33,301395
000622.SZ,*ST恒立,,,643.5,5138,33,000622
301227.SZ,森鹰窗业,18.31,1.778765981,642.5,5139,33,301227
688548.SH,广钢气体,9.87,-0.202224469,642.0,5140,17,688548
301388.SZ,欣灵电气,22.9,0.394563788,641.0,5141,33,301388
688652.SH,京仪装备,54.25,-0.16562385,639.5,5142,17,688652
600608.SH,*ST沪科,3.73,0.268817204,636.0,5144,22,600608
603201.SH,常润股份,17.95,0.56022409,636.0,5143,17,603201
688351.SH,微电生理,20.16,-0.689655172,634.5,5145,17,688351
301329.SZ,信音电子,18.52,1.423877327,632.0,5146,33,301329
833230.BJ,欧康医药,22.17,-0.938337802,630.0,5147,151,833230
688433.SH,华曙高科,35.5,2.898550725,628.0,5148,17,688433
688369.SH,致远互联,26.23,1.040061633,628.0,5149,17,688369
002319.SZ,乐通股份,10.31,0.979431929,627.5,5151,33,002319
603325.SH,博隆技术,90.45,1.560745565,627.5,5150,17,603325
688231.SH,隆达股份,16.34,-0.244200244,626.5,5152,17,688231
688209.SH,英集芯,17.75,-0.392817059,625.0,5154,17,688209
832175.BJ,东方碳素,12.23,0.741350906,624.5,5155,151,832175
688358.SH,祥生医疗,30.15,0.869856139,622.5,5156,17,688358
833751.BJ,惠同新材,17.87,1.707455891,620.5,5157,151,833751
833454.BJ,同心传动,16.76,-0.534124629,620.0,5158,151,833454
688252.SH,天德钰,23.22,0.78125,619.5,5159,17,688252
301303.SZ,真兰仪表,13.92,0.650759219,618.5,5160,33,301303
920088.BJ,科力股份,27.95,-1.236749117,618.0,5161,151,920088
870204.BJ,沪江材料,21.38,1.135288553,616.5,5162,151,870204
301359.SZ,东南电子,18.99,-0.052631579,616.0,5165,33,301359
688255.SH,凯尔达,32.5,0.556930693,616.0,5164,17,688255
688307.SH,中润光学,27.98,0.071530758,616.0,5163,17,688307
603303.SH,得邦照明,11.85,0.679694138,610.5,5166,17,603303
838670.BJ,恒进感应,18.89,0.105988341,610.0,5167,151,838670
831278.BJ,泰德股份,12.63,-0.863422292,610.0,5168,151,831278
688353.SH,华盛锂电,21.44,2.046644455,609.0,5169,17,688353
688172.SH,燕东微,18.58,-0.107526882,607.5,5170,17,688172
001358.SZ,兴欣新材,23.36,0.90712743,607.0,5172,33,001358
688565.SH,力源科技,8.11,1.629072682,607.0,5171,17,688565
301321.SZ,翰博高新,14.65,0.687285223,606.0,5173,33,301321
832469.BJ,富恒新材,14.45,0.27758501,605.0,5174,151,832469
835237.BJ,力佳科技,23.3,1.216333623,604.5,5175,151,835237
301122.SZ,采纳股份,20.48,-0.048804295,604.0,5176,33,301122
871753.BJ,天纺标,29.09,0.034387895,603.0,5177,151,871753
920066.BJ,科拜尔,31.37,0.351887396,602.5,5178,151,920066
836221.BJ,易实精密,21.98,-0.94637224,602.0,5179,151,836221
301567.SZ,贝隆精密,37.49,0.53633682,601.0,5180,33,301567
838701.BJ,豪声电子,28.56,1.276595745,600.5,5181,151,838701
688091.SH,上海谊众,43.15,-0.231213873,598.5,5182,17,688091
688721.SH,龙图光罩,40.46,0.173310225,598.0,5183,17,688721
831195.BJ,三祥科技,17.54,1.858304297,596.0,5184,151,831195
603282.SH,亚光股份,16.4,0.799016595,595.0,5185,17,603282
688253.SH,英诺特,32.9,0.152207002,594.5,5186,17,688253
688269.SH,凯立新材,31.82,0.855784469,592.0,5187,17,688269
688711.SH,宏微科技,16.24,0.24691358,590.0,5188,17,688711
688789.SH,宏华数科,71.98,-1.505199781,589.0,5189,17,688789
603948.SH,建业股份,18.24,0.551267916,588.5,5190,17,603948
688061.SH,灿瑞科技,29.33,0.721153846,588.0,5191,17,688061
688287.SH,*ST观典,5.05,-0.590551181,587.5,5192,22,688287
688087.SH,英科再生,24.22,-0.12371134,586.5,5193,17,688087
301309.SZ,万得凯,25.49,0.354330709,586.0,5194,33,301309
300977.SZ,深圳瑞捷,17.27,1.468860165,585.0,5196,33,300977
301042.SZ,安联锐视,33.35,0.15015015,585.0,5195,33,301042
301448.SZ,开创电气,24.8,0.445524504,583.5,5198,33,301448
603115.SH,海星股份,14.29,0.562983814,583.5,5197,17,603115
837663.BJ,明阳科技,26.6,0.188323917,582.0,5200,151,837663
920108.BJ,宏海科技,24.56,0.986842105,582.0,5199,151,920108
872541.BJ,铁大科技,17.19,0.291715286,581.0,5201,151,872541
301503.SZ,智迪科技,37.02,0.597826087,578.5,5203,33,301503
688478.SH,晶升股份,28.2,-0.24761231,578.5,5202,17,688478
688130.SH,晶华微,25.75,-0.694176629,578.0,5205,17,688130
688507.SH,索辰科技,72.68,0.013760837,578.0,5204,17,688507
300909.SZ,汇创达,24.59,-0.040650407,577.0,5209,33,300909
301279.SZ,金道科技,19.02,0.634920635,577.0,5208,33,301279
301353.SZ,普莱得,30.21,0.332115576,577.0,5207,33,301353
873703.BJ,广厦环能,25.91,1.131928181,577.0,5206,151,873703
688105.SH,诺唯赞,22.82,-0.825727944,574.0,5210,17,688105
300912.SZ,凯龙高科,13.94,1.014492754,573.0,5211,33,300912
688577.SH,浙海德曼,61.38,2.900251467,572.5,5212,17,688577
301429.SZ,森泰股份,17.91,0,570.0,5213,33,301429
301286.SZ,侨源股份,27.37,1.407928863,569.5,5214,33,301286
688085.SH,三友医疗,20.1,-1.711491443,569.0,5215,17,688085
833523.BJ,德瑞锂电,25.95,1.884570082,567.0,5216,151,833523
300931.SZ,通用电梯,6.99,0.431034483,566.5,5217,33,300931
301043.SZ,绿岛风,30.02,-0.265780731,564.0,5219,33,301043
688793.SH,倍轻松,32.4,-0.552486188,564.0,5218,17,688793
688288.SH,鸿泉物联,30.4,0.963135171,563.5,5220,17,688288
301446.SZ,福事特,22.02,0.778032037,561.5,5221,33,301446
603272.SH,联翔股份,17.2,0.879765396,556.0,5222,17,603272
920099.BJ,瑞华技术,33.3,0.665054414,555.0,5223,151,920099
838030.BJ,德众汽车,7.47,-0.4,550.5,5224,151,838030
688203.SH,海正生材,10.37,0.875486381,550.0,5227,17,688203
688219.SH,会通股份,11.72,0.256629598,550.0,5226,17,688219
688296.SH,和达科技,12.48,0.889248181,550.0,5225,17,688296
301295.SZ,美硕科技,23.05,0.91943958,548.5,5229,33,301295
688368.SH,晶丰明源,89.93,-0.717597704,548.5,5228,17,688368
688128.SH,中国电研,24.49,0.122649223,547.0,5230,17,688128
301045.SZ,天禄科技,21.04,1.49541727,546.5,5233,33,301045
688109.SH,品茗科技,27.69,0.072280448,546.5,5232,17,688109
688509.SH,正元地信,4.06,0.495049505,546.5,5231,17,688509
688308.SH,欧科亿,17.53,0.631458094,545.0,5235,17,688308
873693.BJ,阿为特,42.11,0.261904762,545.0,5234,151,873693
688562.SH,航天软件,17.02,-0.117370892,543.0,5236,17,688562
831526.BJ,凯华材料,28.98,0.138217001,539.5,5237,151,831526
688529.SH,豪森智能,16.28,0.992555831,537.5,5238,17,688529
301314.SZ,科瑞思,37.36,1.109607578,536.5,5240,33,301314
688247.SH,宣泰医药,10.16,0.098522167,536.5,5239,17,688247
002521.SZ,齐峰新材,9.12,0.330033003,534.5,5241,33,002521
837174.BJ,宏裕包材,16.8,1.265822785,532.0,5242,151,837174
831855.BJ,浙江大农,21,2.5390625,531.5,5243,151,831855
300371.SZ,汇中股份,10.99,0,531.0,5244,33,300371
603813.SH,*ST原尚,14,1.01010101,529.0,5245,22,603813
301081.SZ,严牌股份,9.77,0.102459016,525.5,5246,33,301081
300190.SZ,维尔利,3.37,0,525.0,5247,33,300190
836675.BJ,秉扬科技,12.49,2.209492635,524.0,5248,151,836675
839792.BJ,东和新材,12.94,1.331245106,515.0,5249,151,839792
300126.SZ,锐奇股份,6.81,1.038575668,513.5,5251,33,300126
688138.SH,清溢光电,25.4,0.953895072,513.5,5250,17,688138
688530.SH,欧莱新材,15.16,0.864936793,511.5,5253,17,688530
836699.BJ,海达尔,48.15,0.837696335,511.5,5252,151,836699
301373.SZ,凌玮科技,28.9,0.943066713,507.5,5255,33,301373
870726.BJ,鸿智科技,18.39,-0.594594595,507.5,5254,151,870726
870508.BJ,丰安股份,20.62,1.726689689,506.0,5256,151,870508
834058.BJ,华洋赛车,36.09,0.922818792,505.0,5257,151,834058
872931.BJ,无锡鼎邦,17.46,0.634005764,504.0,5259,151,872931
688055.SH,龙腾光电,3.4,1.19047619,503.0,5260,17,688055
688161.SH,威高骨科,26.32,0.534759358,502.5,5261,17,688161
688045.SH,必易微,32.46,-0.276497696,500.5,5262,17,688045
300864.SZ,南大环境,19.62,0.615384615,499.0,5264,33,300864
688118.SH,普元信息,22.38,0.901713255,499.0,5263,17,688118
688191.SH,智洋创新,28.78,0.876270592,497.5,5265,17,688191
832651.BJ,天罡股份,29.47,-0.573549258,495.5,5266,151,832651
688633.SH,星球石墨,27.9,-1.028733593,492.5,5267,17,688633
688058.SH,宝兰德,26.99,0.972689862,492.0,5268,17,688058
688258.SH,卓易信息,43.8,-0.341296928,491.5,5269,17,688258
688697.SH,纽威数控,19.14,0.630914826,489.5,5270,17,688697
688581.SH,安杰思,63.94,-0.078137209,486.5,5271,17,688581
871553.BJ,凯腾精工,10.08,-0.198019802,484.5,5272,151,871553
301051.SZ,信濠光电,21.46,1.754385965,484.0,5273,33,301051
688272.SH,富吉瑞,21.4,1.03871577,483.0,5274,17,688272
838837.BJ,华原股份,16.58,0.729040097,482.0,5275,151,838837
301072.SZ,中捷精工,21.11,-0.752233192,479.5,5276,33,301072
688071.SH,华依科技,38.86,0.387496771,479.0,5277,17,688071
688160.SH,步科股份,83.55,0.384476751,477.5,5278,17,688160
688198.SH,佰仁医疗,109.28,-0.591285363,477.0,5279,17,688198
833580.BJ,科创新材,13.6,0.815418829,476.0,5280,151,833580
688075.SH,安旭生物,38.21,0.394114556,467.0,5281,17,688075
301362.SZ,民爆光电,38.48,0.365153886,465.5,5283,33,301362
688558.SH,国盛智科,24.59,0.408329931,465.5,5282,17,688558
688334.SH,西高院,16.9,-0.11820331,465.0,5284,17,688334
836422.BJ,润普食品,14.53,1.395673412,461.0,5285,151,836422
688129.SH,东来技术,23.3,1.260321599,460.0,5287,17,688129
688416.SH,恒烁股份,37.9,1.039722741,460.0,5286,17,688416
832000.BJ,安徽凤凰,21.39,0.422535211,452.0,5288,151,832000
301203.SZ,国泰环保,30.73,0.490516678,451.0,5290,33,301203
688571.SH,杭华股份,7.25,0.138121547,451.0,5289,17,688571
301100.SZ,风光股份,16.66,0.240673887,450.5,5291,33,301100
300935.SZ,盈建科,22.28,0,449.0,5292,33,300935
688293.SH,奥浦迈,43.05,-1.011726834,447.0,5293,17,688293
688350.SH,富淼科技,15.96,-0.312304809,446.0,5294,17,688350
836260.BJ,中寰股份,14.12,1.001430615,443.5,5295,151,836260
688597.SH,煜邦电力,10.72,0,442.5,5297,17,688597
873122.BJ,中纺标,44.63,0.067264574,442.5,5296,151,873122
688257.SH,新锐股份,14.2,0.780695529,442.0,5298,17,688257
688517.SH,金冠电气,14.31,0.632911392,441.0,5299,17,688517
688695.SH,中创股份,28.4,-0.315900316,440.5,5300,17,688695
688618.SH,三旺通信,21.73,0,439.0,5302,17,688618
832110.BJ,雷特科技,39.75,1.58446205,439.0,5301,151,832110
688292.SH,浩瀚深度,18.98,-0.419727177,438.0,5303,17,688292
688377.SH,迪威尔,22.86,2.557200538,434.0,5305,17,688377
835184.BJ,国源科技,14.48,-0.549450549,433.5,5306,151,835184
836892.BJ,广咨国际,15.65,0.707850708,432.5,5307,151,836892
688330.SH,宏力达,25.24,0.158730159,431.5,5308,17,688330
688020.SH,方邦股份,33.25,1.775329048,430.5,5309,17,688020
836504.BJ,博迅生物,26.89,1.43342135,429.5,5310,151,836504
688217.SH,睿昂基因,24,2.171136654,428.5,5311,17,688217
688143.SH,长盈通,33.69,1.262398557,424.0,5312,17,688143
688098.SH,申联生物,5.98,0.33557047,423.5,5314,17,688098
688273.SH,麦澜德,29.28,0.34270048,420.5,5315,17,688273
300948.SZ,冠中生态,10.26,0.489715965,417.0,5318,33,300948
688420.SH,美腾科技,22.89,-0.043668122,417.0,5317,17,688420
300992.SZ,泰福泵业,23.36,-0.722481938,413.0,5319,33,300992
688335.SH,复洁环保,12.97,2.206461781,412.5,5321,17,688335
688671.SH,碧兴物联,19.72,0.050735667,412.5,5320,17,688671
688170.SH,德龙激光,21.27,0.282885431,412.0,5322,17,688170
688084.SH,晶品特装,68.9,0.745723059,411.0,5323,17,688084
688459.SH,哈铁科技,9.66,0.103626943,410.5,5324,17,688459
688079.SH,美迪凯,9,1.01010101,409.5,5325,17,688079
688265.SH,南模生物,27.6,1.433296582,408.0,5326,17,688265
688229.SH,博睿数据,49.5,0.466815506,405.0,5327,17,688229
688585.SH,上纬新材,7.39,1.371742112,402.5,5328,17,688585
