股票代码,股票简称,最新价,最新涨跌幅,market_code,code
300471.SZ,厚普股份,9.96,0.606060606,33,300471
300420.SZ,五洋自控,3.3,0,33,300420
300508.SZ,维宏股份,27.8,-0.035958288,33,300508
300468.SZ,四方精创,46.95,4.101995565,33,300468
603977.SH,国泰集团,11.82,5.72450805,17,603977
300589.SZ,江龙船艇,14.4,10.260336907,33,300589
300450.SZ,先导智能,24.65,1.607584501,33,300450
300484.SZ,蓝海华腾,22.6,1.34529148,33,300484
300394.SZ,天孚通信,70.97,-0.907821229,33,300394
300436.SZ,广生堂,33.77,-0.588754784,33,300436
300503.SZ,昊志机电,22.03,0.181818182,33,300503
300516.SZ,久之洋,36.11,5.093131548,33,300516
300476.SZ,胜宏科技,121.06,3.91416309,33,300476
300432.SZ,富临精工,13.05,0.616808019,33,300432
603989.SH,艾华集团,15.17,0.198150594,17,603989
603987.SH,康德莱,7.44,-0.8,17,603987
300548.SZ,博创科技,61.32,-3.524229075,33,300548
300440.SZ,运达科技,10.63,0.758293839,33,300440
300635.SZ,中达安,11.03,0,33,300635
300472.SZ,*ST新元,2.92,0,33,300472
603997.SH,继峰股份,12.87,-1.45482389,17,603997
300569.SZ,天能重工,5.52,-1.428571429,33,300569
603993.SH,洛阳钼业,7.89,0,17,603993
300539.SZ,横河精密,13.46,0.372856078,33,300539
300576.SZ,容大感光,35.55,-0.028121485,33,300576
300487.SZ,蓝晓科技,48.99,-0.163032403,33,300487
300422.SZ,博世科,5,-0.199600798,33,300422
300517.SZ,海波重科,10.69,-0.834879406,33,300517
300546.SZ,雄帝科技,32.5,1.05721393,33,300546
300410.SZ,正业科技,7.74,-4.679802956,33,300410
300642.SZ,透景生命,14.31,-0.900277008,33,300642
300586.SZ,美联新材,9.99,1.421319797,33,300586
300462.SZ,华铭智能,13.41,-5.363443896,33,300462
300416.SZ,苏试试验,14.15,1.652298851,33,300416
300599.SZ,雄塑科技,8.41,-1.752336449,33,300599
300568.SZ,星源材质,11.15,1.455868972,33,300568
